,group,year,month,hhs_region,state,place_of_death,age_group,deaths_c19,deaths_flu,deaths_pna,deaths_c19_and_pna,deaths_c19_pna_or_flu,deaths_total
3299,By Month,2020,7,2,New Jersey,Total - All Places of Death,50-64 years,73,0,75,36.0,112,1013
3300,By Month,2020,7,2,New Jersey,Total - All Places of Death,65-74 years,64,0,76,26.0,114,1127
3301,By Month,2020,7,2,New Jersey,Total - All Places of Death,75-84 years,80,0,108,36.0,152,1454
3302,By Month,2020,7,2,New Jersey,Total - All Places of Death,85 years and over,97,0,104,26.0,175,1984
3303,By Month,2020,8,2,New Jersey,Total - All Places of Death,All Ages,168,0,327,65.0,430,5941
3304,By Month,2020,8,2,New Jersey,Total - All Places of Death,0-17 years,5,0,5,5.0,5,35
3305,By Month,2020,8,2,New Jersey,Total - All Places of Death,18-29 years,5,0,5,5.0,5,124
3306,By Month,2020,8,2,New Jersey,Total - All Places of Death,30-39 years,5,0,5,0.0,5,157
3307,By Month,2020,8,2,New Jersey,Total - All Places of Death,40-49 years,5,0,5,5.0,12,230
3308,By Month,2020,8,2,New Jersey,Total - All Places of Death,50-64 years,29,0,44,5.0,64,960
3309,By Month,2020,8,2,New Jersey,Total - All Places of Death,65-74 years,32,0,68,18.0,82,1069
3310,By Month,2020,8,2,New Jersey,Total - All Places of Death,75-84 years,52,0,90,17.0,125,1427
3311,By Month,2020,8,2,New Jersey,Total - All Places of Death,85 years and over,47,0,105,17.0,135,1939
3312,By Month,2020,9,2,New Jersey,Total - All Places of Death,All Ages,144,5,332,71.0,406,5886
3313,By Month,2020,9,2,New Jersey,Total - All Places of Death,0-17 years,0,0,0,0.0,0,41
3314,By Month,2020,9,2,New Jersey,Total - All Places of Death,18-29 years,0,0,0,0.0,0,98
3315,By Month,2020,9,2,New Jersey,Total - All Places of Death,30-39 years,5,0,5,5.0,5,141
3316,By Month,2020,9,2,New Jersey,Total - All Places of Death,40-49 years,5,0,5,5.0,12,215
3317,By Month,2020,9,2,New Jersey,Total - All Places of Death,50-64 years,26,0,51,11.0,66,951
3318,By Month,2020,9,2,New Jersey,Total - All Places of Death,65-74 years,28,0,71,17.0,82,1044
3319,By Month,2020,9,2,New Jersey,Total - All Places of Death,75-84 years,39,0,92,21.0,110,1376
3320,By Month,2020,9,2,New Jersey,Total - All Places of Death,85 years and over,43,5,108,20.0,132,2020
3321,By Month,2020,10,2,New Jersey,Total - All Places of Death,All Ages,280,0,392,116.0,556,6239
3322,By Month,2020,10,2,New Jersey,Total - All Places of Death,0-17 years,0,0,0,0.0,0,44
3323,By Month,2020,10,2,New Jersey,Total - All Places of Death,18-29 years,5,0,5,0.0,5,105
3324,By Month,2020,10,2,New Jersey,Total - All Places of Death,30-39 years,5,0,5,0.0,5,142
3325,By Month,2020,10,2,New Jersey,Total - All Places of Death,40-49 years,5,0,19,5.0,21,246
3326,By Month,2020,10,2,New Jersey,Total - All Places of Death,50-64 years,48,0,49,17.0,80,933
3327,By Month,2020,10,2,New Jersey,Total - All Places of Death,65-74 years,58,0,91,25.0,124,1177
3328,By Month,2020,10,2,New Jersey,Total - All Places of Death,75-84 years,63,0,103,32.0,134,1469
3329,By Month,2020,10,2,New Jersey,Total - All Places of Death,85 years and over,101,0,121,37.0,185,2123
3330,By Month,2020,11,2,New Jersey,Total - All Places of Death,All Ages,944,0,776,502.0,1218,7097
3331,By Month,2020,11,2,New Jersey,Total - All Places of Death,0-17 years,5,0,5,0.0,5,48
3332,By Month,2020,11,2,New Jersey,Total - All Places of Death,18-29 years,5,0,5,5.0,5,103
3333,By Month,2020,11,2,New Jersey,Total - All Places of Death,30-39 years,13,0,5,5.0,14,157
3334,By Month,2020,11,2,New Jersey,Total - All Places of Death,40-49 years,23,0,25,13.0,35,245
3335,By Month,2020,11,2,New Jersey,Total - All Places of Death,50-64 years,158,0,134,94.0,198,1174
3336,By Month,2020,11,2,New Jersey,Total - All Places of Death,65-74 years,198,0,165,107.0,256,1359
3337,By Month,2020,11,2,New Jersey,Total - All Places of Death,75-84 years,261,0,210,138.0,333,1677
3338,By Month,2020,11,2,New Jersey,Total - All Places of Death,85 years and over,286,0,228,141.0,373,2334
3339,By Month,2020,12,2,New Jersey,Total - All Places of Death,All Ages,2388,5,1596,1244.0,2741,9184
3340,By Month,2020,12,2,New Jersey,Total - All Places of Death,0-17 years,5,0,0,0.0,5,44
3341,By Month,2020,12,2,New Jersey,Total - All Places of Death,18-29 years,5,0,10,5.0,12,95
3342,By Month,2020,12,2,New Jersey,Total - All Places of Death,30-39 years,19,0,16,10.0,25,167
3343,By Month,2020,12,2,New Jersey,Total - All Places of Death,40-49 years,62,0,44,33.0,73,288
3344,By Month,2020,12,2,New Jersey,Total - All Places of Death,50-64 years,351,0,234,183.0,402,1441
3345,By Month,2020,12,2,New Jersey,Total - All Places of Death,65-74 years,521,5,338,287.0,572,1723
3346,By Month,2020,12,2,New Jersey,Total - All Places of Death,75-84 years,680,0,501,395.0,786,2327
3347,By Month,2020,12,2,New Jersey,Total - All Places of Death,85 years and over,748,5,453,332.0,870,3099
3348,By Month,2020,1,6,New Mexico,Total - All Places of Death,All Ages,0,33,117,0.0,150,1760
3349,By Month,2020,1,6,New Mexico,Total - All Places of Death,0-17 years,0,5,5,0.0,5,26
3350,By Month,2020,1,6,New Mexico,Total - All Places of Death,18-29 years,0,5,5,0.0,5,49
3351,By Month,2020,1,6,New Mexico,Total - All Places of Death,30-39 years,0,5,5,0.0,5,67
3352,By Month,2020,1,6,New Mexico,Total - All Places of Death,40-49 years,0,5,5,0.0,5,70
3353,By Month,2020,1,6,New Mexico,Total - All Places of Death,50-64 years,0,10,14,0.0,24,301
3354,By Month,2020,1,6,New Mexico,Total - All Places of Death,65-74 years,0,5,27,0.0,33,366
3355,By Month,2020,1,6,New Mexico,Total - All Places of Death,75-84 years,0,5,32,0.0,38,410
3356,By Month,2020,1,6,New Mexico,Total - All Places of Death,85 years and over,0,5,31,0.0,36,471
3357,By Month,2020,2,6,New Mexico,Total - All Places of Death,All Ages,0,14,104,0.0,118,1592
3358,By Month,2020,2,6,New Mexico,Total - All Places of Death,0-17 years,0,5,0,0.0,5,22
3359,By Month,2020,2,6,New Mexico,Total - All Places of Death,18-29 years,0,0,5,0.0,5,31
3360,By Month,2020,2,6,New Mexico,Total - All Places of Death,30-39 years,0,5,0,0.0,5,59
3361,By Month,2020,2,6,New Mexico,Total - All Places of Death,40-49 years,0,5,0,0.0,5,66
3362,By Month,2020,2,6,New Mexico,Total - All Places of Death,50-64 years,0,5,26,0.0,30,277
3363,By Month,2020,2,6,New Mexico,Total - All Places of Death,65-74 years,0,5,20,0.0,23,309
3364,By Month,2020,2,6,New Mexico,Total - All Places of Death,75-84 years,0,5,31,0.0,34,378
3365,By Month,2020,2,6,New Mexico,Total - All Places of Death,85 years and over,0,5,26,0.0,27,450
3366,By Month,2020,3,6,New Mexico,Total - All Places of Death,All Ages,5,10,120,5.0,132,1656
3367,By Month,2020,3,6,New Mexico,Total - All Places of Death,0-17 years,0,5,0,0.0,5,5
3368,By Month,2020,3,6,New Mexico,Total - All Places of Death,18-29 years,5,0,5,5.0,5,39
3369,By Month,2020,3,6,New Mexico,Total - All Places of Death,30-39 years,0,5,5,0.0,5,69
3370,By Month,2020,3,6,New Mexico,Total - All Places of Death,40-49 years,5,0,5,5.0,5,85
3371,By Month,2020,3,6,New Mexico,Total - All Places of Death,50-64 years,0,5,17,0.0,22,286
3372,By Month,2020,3,6,New Mexico,Total - All Places of Death,65-74 years,5,5,24,5.0,25,314
3373,By Month,2020,3,6,New Mexico,Total - All Places of Death,75-84 years,5,5,33,5.0,36,384
3374,By Month,2020,3,6,New Mexico,Total - All Places of Death,85 years and over,5,0,34,5.0,35,471
3375,By Month,2020,4,6,New Mexico,Total - All Places of Death,All Ages,163,0,177,77.0,263,1756
3376,By Month,2020,4,6,New Mexico,Total - All Places of Death,0-17 years,0,0,5,0.0,5,18
3377,By Month,2020,4,6,New Mexico,Total - All Places of Death,18-29 years,0,0,5,0.0,5,35
3378,By Month,2020,4,6,New Mexico,Total - All Places of Death,30-39 years,11,0,11,5.0,14,81
3379,By Month,2020,4,6,New Mexico,Total - All Places of Death,40-49 years,5,0,11,5.0,14,96
3380,By Month,2020,4,6,New Mexico,Total - All Places of Death,50-64 years,22,0,32,14.0,40,285
3381,By Month,2020,4,6,New Mexico,Total - All Places of Death,65-74 years,28,0,28,12.0,44,332
3382,By Month,2020,4,6,New Mexico,Total - All Places of Death,75-84 years,33,0,43,16.0,60,422
3383,By Month,2020,4,6,New Mexico,Total - All Places of Death,85 years and over,60,0,49,21.0,88,487
3384,By Month,2020,5,6,New Mexico,Total - All Places of Death,All Ages,264,5,181,99.0,347,1950
3385,By Month,2020,5,6,New Mexico,Total - All Places of Death,0-17 years,0,0,0,0.0,0,17
3386,By Month,2020,5,6,New Mexico,Total - All Places of Death,18-29 years,5,0,5,5.0,5,67
3387,By Month,2020,5,6,New Mexico,Total - All Places of Death,30-39 years,11,0,5,5.0,15,84
3388,By Month,2020,5,6,New Mexico,Total - All Places of Death,40-49 years,10,0,5,5.0,14,107
3389,By Month,2020,5,6,New Mexico,Total - All Places of Death,50-64 years,64,0,45,34.0,75,358
3390,By Month,2020,5,6,New Mexico,Total - All Places of Death,65-74 years,45,5,36,20.0,62,370
3391,By Month,2020,5,6,New Mexico,Total - All Places of Death,75-84 years,57,0,48,23.0,82,459
3392,By Month,2020,5,6,New Mexico,Total - All Places of Death,85 years and over,71,0,34,13.0,92,488
3393,By Month,2020,6,6,New Mexico,Total - All Places of Death,All Ages,131,0,144,60.0,215,1818
3394,By Month,2020,6,6,New Mexico,Total - All Places of Death,0-17 years,0,0,0,0.0,0,18
3395,By Month,2020,6,6,New Mexico,Total - All Places of Death,18-29 years,0,0,5,0.0,5,54
3396,By Month,2020,6,6,New Mexico,Total - All Places of Death,30-39 years,5,0,5,5.0,5,84
3397,By Month,2020,6,6,New Mexico,Total - All Places of Death,40-49 years,5,0,5,5.0,5,104
3398,By Month,2020,6,6,New Mexico,Total - All Places of Death,50-64 years,39,0,31,23.0,47,352
3399,By Month,2020,6,6,New Mexico,Total - All Places of Death,65-74 years,31,0,38,16.0,53,363
3400,By Month,2020,6,6,New Mexico,Total - All Places of Death,75-84 years,25,0,31,5.0,47,379
3401,By Month,2020,6,6,New Mexico,Total - All Places of Death,85 years and over,26,0,32,5.0,50,464
3402,By Month,2020,7,6,New Mexico,Total - All Places of Death,All Ages,168,0,143,82.0,229,1865
3403,By Month,2020,7,6,New Mexico,Total - All Places of Death,0-17 years,0,0,0,0.0,0,20
3404,By Month,2020,7,6,New Mexico,Total - All Places of Death,18-29 years,0,0,0,0.0,0,62
3405,By Month,2020,7,6,New Mexico,Total - All Places of Death,30-39 years,11,0,5,5.0,13,108
3406,By Month,2020,7,6,New Mexico,Total - All Places of Death,40-49 years,5,0,5,5.0,11,104
3407,By Month,2020,7,6,New Mexico,Total - All Places of Death,50-64 years,34,0,26,17.0,43,300
3408,By Month,2020,7,6,New Mexico,Total - All Places of Death,65-74 years,42,0,38,22.0,58,374
3409,By Month,2020,7,6,New Mexico,Total - All Places of Death,75-84 years,40,0,32,18.0,54,418
3410,By Month,2020,7,6,New Mexico,Total - All Places of Death,85 years and over,32,0,29,11.0,50,479
3411,By Month,2020,8,6,New Mexico,Total - All Places of Death,All Ages,96,0,108,44.0,160,1807
3412,By Month,2020,8,6,New Mexico,Total - All Places of Death,0-17 years,0,0,0,0.0,0,16
3413,By Month,2020,8,6,New Mexico,Total - All Places of Death,18-29 years,5,0,5,0.0,5,60
3414,By Month,2020,8,6,New Mexico,Total - All Places of Death,30-39 years,5,0,5,5.0,5,92
3415,By Month,2020,8,6,New Mexico,Total - All Places of Death,40-49 years,5,0,5,5.0,5,111
3416,By Month,2020,8,6,New Mexico,Total - All Places of Death,50-64 years,17,0,20,5.0,29,316
3417,By Month,2020,8,6,New Mexico,Total - All Places of Death,65-74 years,19,0,22,5.0,36,368
3418,By Month,2020,8,6,New Mexico,Total - All Places of Death,75-84 years,33,0,27,17.0,43,424
3419,By Month,2020,8,6,New Mexico,Total - All Places of Death,85 years and over,15,0,24,5.0,31,420
3420,By Month,2020,9,6,New Mexico,Total - All Places of Death,All Ages,53,0,99,34.0,118,1678
3421,By Month,2020,9,6,New Mexico,Total - All Places of Death,0-17 years,0,0,0,0.0,0,16
3422,By Month,2020,9,6,New Mexico,Total - All Places of Death,18-29 years,5,0,0,0.0,5,51
3423,By Month,2020,9,6,New Mexico,Total - All Places of Death,30-39 years,5,0,5,5.0,5,97
3424,By Month,2020,9,6,New Mexico,Total - All Places of Death,40-49 years,5,0,5,5.0,5,103
3425,By Month,2020,9,6,New Mexico,Total - All Places of Death,50-64 years,10,0,26,5.0,28,293
3426,By Month,2020,9,6,New Mexico,Total - All Places of Death,65-74 years,13,0,26,5.0,30,335
3427,By Month,2020,9,6,New Mexico,Total - All Places of Death,75-84 years,11,0,19,5.0,25,375
3428,By Month,2020,9,6,New Mexico,Total - All Places of Death,85 years and over,11,0,17,5.0,22,408
3429,By Month,2020,10,6,New Mexico,Total - All Places of Death,All Ages,169,5,200,103.0,267,1863
3430,By Month,2020,10,6,New Mexico,Total - All Places of Death,0-17 years,0,0,0,0.0,0,15
3431,By Month,2020,10,6,New Mexico,Total - All Places of Death,18-29 years,5,0,5,5.0,5,60
3432,By Month,2020,10,6,New Mexico,Total - All Places of Death,30-39 years,5,0,5,5.0,5,79
3433,By Month,2020,10,6,New Mexico,Total - All Places of Death,40-49 years,5,0,5,5.0,12,113
3434,By Month,2020,10,6,New Mexico,Total - All Places of Death,50-64 years,33,0,41,21.0,53,335
3435,By Month,2020,10,6,New Mexico,Total - All Places of Death,65-74 years,39,5,51,29.0,62,378
3436,By Month,2020,10,6,New Mexico,Total - All Places of Death,75-84 years,42,0,56,25.0,73,425
3437,By Month,2020,10,6,New Mexico,Total - All Places of Death,85 years and over,37,0,36,17.0,56,458
3438,By Month,2020,11,6,New Mexico,Total - All Places of Death,All Ages,796,5,515,418.0,893,2473
3439,By Month,2020,11,6,New Mexico,Total - All Places of Death,0-17 years,5,0,5,5.0,5,13
3440,By Month,2020,11,6,New Mexico,Total - All Places of Death,18-29 years,5,0,5,5.0,5,49
3441,By Month,2020,11,6,New Mexico,Total - All Places of Death,30-39 years,18,0,17,13.0,22,115
3442,By Month,2020,11,6,New Mexico,Total - All Places of Death,40-49 years,34,0,27,24.0,37,124
3443,By Month,2020,11,6,New Mexico,Total - All Places of Death,50-64 years,149,0,108,92.0,165,408
3444,By Month,2020,11,6,New Mexico,Total - All Places of Death,65-74 years,202,0,136,114.0,224,544
3445,By Month,2020,11,6,New Mexico,Total - All Places of Death,75-84 years,206,5,119,94.0,231,587
3446,By Month,2020,11,6,New Mexico,Total - All Places of Death,85 years and over,180,0,105,79.0,206,633
3447,By Month,2020,12,6,New Mexico,Total - All Places of Death,All Ages,1039,0,624,526.0,1137,2874
3448,By Month,2020,12,6,New Mexico,Total - All Places of Death,0-17 years,0,0,0,0.0,0,14
3449,By Month,2020,12,6,New Mexico,Total - All Places of Death,18-29 years,5,0,5,5.0,5,58
3450,By Month,2020,12,6,New Mexico,Total - All Places of Death,30-39 years,22,0,19,14.0,27,120
3451,By Month,2020,12,6,New Mexico,Total - All Places of Death,40-49 years,55,0,42,36.0,61,158
3452,By Month,2020,12,6,New Mexico,Total - All Places of Death,50-64 years,193,0,127,108.0,212,498
3453,By Month,2020,12,6,New Mexico,Total - All Places of Death,65-74 years,236,0,144,130.0,250,571
3454,By Month,2020,12,6,New Mexico,Total - All Places of Death,75-84 years,277,0,168,138.0,307,722
3455,By Month,2020,12,6,New Mexico,Total - All Places of Death,85 years and over,248,0,118,95.0,271,733
3456,By Month,2020,1,2,New York,Total - All Places of Death,All Ages,5,65,790,0.0,856,9283
3457,By Month,2020,1,2,New York,Total - All Places of Death,0-17 years,0,5,5,0.0,5,77
3458,By Month,2020,1,2,New York,Total - All Places of Death,18-29 years,0,0,5,0.0,5,124
3459,By Month,2020,1,2,New York,Total - All Places of Death,30-39 years,0,5,5,0.0,5,164
3460,By Month,2020,1,2,New York,Total - All Places of Death,40-49 years,0,5,10,0.0,11,255
3461,By Month,2020,1,2,New York,Total - All Places of Death,50-64 years,0,14,70,0.0,84,1223
3462,By Month,2020,1,2,New York,Total - All Places of Death,65-74 years,5,13,148,0.0,162,1734
3463,By Month,2020,1,2,New York,Total - All Places of Death,75-84 years,0,17,190,0.0,207,2240
3464,By Month,2020,1,2,New York,Total - All Places of Death,85 years and over,0,17,354,0.0,371,3466
3465,By Month,2020,2,2,New York,Total - All Places of Death,All Ages,5,81,652,5.0,736,8519
3466,By Month,2020,2,2,New York,Total - All Places of Death,0-17 years,0,5,0,0.0,5,80
3467,By Month,2020,2,2,New York,Total - All Places of Death,18-29 years,0,5,5,0.0,5,94
3468,By Month,2020,2,2,New York,Total - All Places of Death,30-39 years,5,5,5,0.0,5,160
3469,By Month,2020,2,2,New York,Total - All Places of Death,40-49 years,0,5,5,0.0,13,251
3470,By Month,2020,2,2,New York,Total - All Places of Death,50-64 years,5,14,76,5.0,92,1177
3471,By Month,2020,2,2,New York,Total - All Places of Death,65-74 years,0,16,100,0.0,116,1541
3472,By Month,2020,2,2,New York,Total - All Places of Death,75-84 years,5,19,173,5.0,192,2007
3473,By Month,2020,2,2,New York,Total - All Places of Death,85 years and over,0,23,287,0.0,310,3209
3474,By Month,2020,3,2,New York,Total - All Places of Death,All Ages,705,80,1311,409.0,1683,10158
3475,By Month,2020,3,2,New York,Total - All Places of Death,0-17 years,0,5,5,0.0,5,56
3476,By Month,2020,3,2,New York,Total - All Places of Death,18-29 years,5,5,5,5.0,5,136
3477,By Month,2020,3,2,New York,Total - All Places of Death,30-39 years,17,5,13,5.0,24,219
3478,By Month,2020,3,2,New York,Total - All Places of Death,40-49 years,24,5,27,14.0,39,272
3479,By Month,2020,3,2,New York,Total - All Places of Death,50-64 years,125,12,176,65.0,246,1440
3480,By Month,2020,3,2,New York,Total - All Places of Death,65-74 years,137,13,247,74.0,323,1789
3481,By Month,2020,3,2,New York,Total - All Places of Death,75-84 years,179,16,351,120.0,425,2457
3482,By Month,2020,3,2,New York,Total - All Places of Death,85 years and over,219,31,491,127.0,613,3789
3483,By Month,2020,4,2,New York,Total - All Places of Death,All Ages,7288,31,4669,3651.0,8323,17455
3484,By Month,2020,4,2,New York,Total - All Places of Death,0-17 years,5,0,0,0.0,5,52
3485,By Month,2020,4,2,New York,Total - All Places of Death,18-29 years,20,0,14,5.0,26,147
3486,By Month,2020,4,2,New York,Total - All Places of Death,30-39 years,63,0,37,32.0,68,247
3487,By Month,2020,4,2,New York,Total - All Places of Death,40-49 years,217,5,122,109.0,231,493
3488,By Month,2020,4,2,New York,Total - All Places of Death,50-64 years,1076,5,689,572.0,1196,2359
3489,By Month,2020,4,2,New York,Total - All Places of Death,65-74 years,1473,5,956,752.0,1679,3207
3490,By Month,2020,4,2,New York,Total - All Places of Death,75-84 years,1910,5,1213,968.0,2161,4275
3491,By Month,2020,4,2,New York,Total - All Places of Death,85 years and over,2528,14,1638,1210.0,2961,6675
3492,By Month,2020,5,2,New York,Total - All Places of Death,All Ages,2720,5,1781,1196.0,3307,10806
3493,By Month,2020,5,2,New York,Total - All Places of Death,0-17 years,5,0,5,5.0,5,70
3494,By Month,2020,5,2,New York,Total - All Places of Death,18-29 years,15,0,10,5.0,18,144
3495,By Month,2020,5,2,New York,Total - All Places of Death,30-39 years,18,0,13,5.0,25,228
3496,By Month,2020,5,2,New York,Total - All Places of Death,40-49 years,64,0,41,30.0,75,354
3497,By Month,2020,5,2,New York,Total - All Places of Death,50-64 years,381,5,244,171.0,455,1595
3498,By Month,2020,5,2,New York,Total - All Places of Death,65-74 years,520,5,362,259.0,623,1974
3499,By Month,2020,5,2,New York,Total - All Places of Death,75-84 years,644,0,449,300.0,793,2545
3500,By Month,2020,5,2,New York,Total - All Places of Death,85 years and over,1076,5,661,422.0,1316,3896
3501,By Month,2020,6,2,New York,Total - All Places of Death,All Ages,629,0,758,259.0,1128,8212
3502,By Month,2020,6,2,New York,Total - All Places of Death,0-17 years,0,0,0,0.0,0,75
3503,By Month,2020,6,2,New York,Total - All Places of Death,18-29 years,5,0,5,0.0,5,150
3504,By Month,2020,6,2,New York,Total - All Places of Death,30-39 years,5,0,11,5.0,14,196
3505,By Month,2020,6,2,New York,Total - All Places of Death,40-49 years,5,0,13,5.0,19,263
